"","Year","date","Month","Load","temp","RH","rsds","wspd","Wday"
"64","2017",2017-03-05,"March",8476494.24999991,31.2708333333334,27.6629166666667,276.666666666667,4.04633333333333,1
"65","2017",2017-03-06,"March",9036689.24999999,30.425,26.23625,280.5,2.81154166666667,0
"66","2017",2017-03-07,"March",9243209.74999997,30.6,26.6358333333333,276.625,2.89158333333333,0
"67","2017",2017-03-08,"March",9655113.00000004,30.8333333333334,26.9595833333333,280.708333333333,3.06725,0
"68","2017",2017-03-09,"March",9800454.00000003,30.7541666666667,25.6058333333333,298.375,2.57079166666667,0
"69","2017",2017-03-10,"March",9695726.75000005,30.3875,28.0758333333333,298.458333333333,2.797375,0
"70","2017",2017-03-11,"March",9365567.74999987,30.2458333333334,32.17,297.791666666667,3.01058333333333,1
"71","2017",2017-03-12,"March",9141175.25000008,30.4,31.34875,297.666666666667,2.71945833333333,1
"72","2017",2017-03-13,"March",9530345.49999996,30.3833333333334,31.2595833333333,297.708333333333,2.59695833333333,0
"73","2017",2017-03-14,"March",10184576.5,30.3708333333334,34.59625,294.041666666667,2.64804166666667,0
"74","2017",2017-03-15,"March",9966610.50000006,30.1875,38.2129166666667,284.208333333333,3.04725,0
"75","2017",2017-03-16,"March",9913993.4999999,31.4875,28.8708333333333,275.083333333333,3.65875,0
"76","2017",2017-03-17,"March",9457990.75000004,30.7166666666667,30.32125,290.333333333333,5.04929166666667,0
"77","2017",2017-03-18,"March",8647442.74999996,28.5833333333334,34.40375,285.541666666667,4.75233333333333,1
"78","2017",2017-03-19,"March",8157523.25000007,27.8625,34.8233333333333,285.458333333333,4.284875,1
"79","2017",2017-03-20,"March",8879880.24999991,28.9208333333334,31.3116666666667,284.583333333333,3.92758333333333,0
"80","2017",2017-03-21,"March",9017153.7500001,30.7208333333334,25.4091666666667,293.541666666667,4.26075,0
"81","2017",2017-03-22,"March",9386876.24999995,31.2041666666667,26.02875,299.5,3.32454166666667,0
"82","2017",2017-03-23,"March",9884344.00000004,30.6583333333333,31.9479166666667,297.208333333333,3.534625,0
"83","2017",2017-03-24,"March",9199741.74999999,30.6875,34.43125,281.541666666667,3.26541666666667,0
"84","2017",2017-03-25,"March",8917780.99999999,30.9333333333334,35.5654166666667,269.583333333333,4.09733333333333,1
"85","2017",2017-03-26,"March",8319000.99999997,31.525,36.9358333333333,269.708333333333,3.67929166666667,1
"86","2017",2017-03-27,"March",9313279.75000001,33.5625,30.4770833333333,293.5,5.07483333333333,0
"87","2017",2017-03-28,"March",9344258.74999998,34.8666666666667,28.4379166666667,299.291666666667,5.20929166666667,0
"88","2017",2017-03-29,"March",9828748.24999997,34.9458333333334,28.54125,301.125,4.35408333333333,0
"89","2017",2017-03-30,"March",9934247.75000005,33.0666666666667,36.7695833333333,299.166666666667,3.7625,0
"90","2017",2017-03-31,"March",9993845.00000001,32.5083333333334,40.9066666666667,295.583333333333,2.99404166666667,0
"91","2017",2017-04-01,"April",9436334.15000004,33.9125,33.3245833333333,303.875,3.67658333333333,1
"92","2017",2017-04-02,"April",9593337.59999998,32.4041666666667,27.8391666666667,313.208333333333,2.877625,1
"93","2017",2017-04-03,"April",8849637.75,30.4916666666667,38.04125,313.75,2.94404166666667,0
"94","2017",2017-04-04,"April",9906220.74999997,31.3708333333334,34.3745833333333,316.416666666667,2.85929166666667,0
"95","2017",2017-04-05,"April",10093083.75,32.2375,29.9708333333333,315.458333333333,3.37758333333333,0
"96","2017",2017-04-06,"April",10218738,31.5666666666667,32.5829166666667,309.541666666667,3.49908333333333,0
"97","2017",2017-04-07,"April",10030420.25,30.8,30.9941666666667,309.666666666667,3.55991666666667,0
"98","2017",2017-04-08,"April",9220493.99999999,29.9041666666667,30.2970833333333,310.958333333333,3.86291666666667,1
"99","2017",2017-04-09,"April",8397541.99999997,29.8791666666667,31.2966666666667,303.75,4.22241666666667,1
"100","2017",2017-04-10,"April",9344395.25000005,31.6458333333334,27.0404166666667,299.625,3.87354166666667,0
"101","2017",2017-04-11,"April",10024544.25,32.8208333333333,28.5895833333333,245.333333333333,3.79679166666667,0
"102","2017",2017-04-12,"April",10215538,33.575,23.0458333333333,252.125,4.32375,0
"103","2017",2017-04-13,"April",10412936.5,33.3041666666667,20.1566666666667,310.416666666667,3.674875,0
"104","2017",2017-04-14,"April",10971989.5,33.5625,20.4875,318.041666666667,4.16558333333333,0
"105","2017",2017-04-15,"April",11024580.25,33.0666666666667,23.0470833333333,318.916666666667,3.09391666666667,1
"106","2017",2017-04-16,"April",9992977.49999998,32.975,24.5979166666667,319.208333333333,2.61170833333333,1
"107","2017",2017-04-17,"April",9757610.00000005,32.6416666666667,25.81375,317.75,3.538125,0
"108","2017",2017-04-18,"April",10348352.75,31.925,32.16625,314.125,3.948,0
"109","2017",2017-04-19,"April",10375696.0000001,31.65,36.5970833333333,309.75,4.15166666666667,0
"110","2017",2017-04-20,"April",10067992,31.5625,37.0679166666667,308.583333333333,4.416125,0
"111","2017",2017-04-21,"April",9815743.99999999,31.425,36.5083333333333,312.5,4.73,0
"112","2017",2017-04-22,"April",9498644.99999999,31.4166666666667,34.8154166666667,314.208333333333,3.72791666666667,1
"113","2017",2017-04-23,"April",9019343.49999999,31.1625,35.44,315.875,3.641625,1
"114","2017",2017-04-24,"April",9857604.49999997,30.4833333333334,36.2779166666667,315.5,3.510375,0
"115","2017",2017-04-25,"April",9985667.50000002,30.8208333333334,36.1975,315.166666666667,3.446375,0
"116","2017",2017-04-26,"April",10221499,32.5833333333334,29.46125,308.541666666667,3.85166666666667,0
"117","2017",2017-04-27,"April",10112305,32.7291666666667,30.1354166666667,291.958333333333,3.59191666666667,0
"118","2017",2017-04-28,"April",10124370,32.75,33.8633333333333,306.333333333333,4.25516666666667,0
"119","2017",2017-04-29,"April",9591618.49999999,32.5458333333334,36.2833333333333,279.833333333333,4.46325,1
"120","2017",2017-04-30,"April",9087783.00000002,32.5833333333333,35.9295833333333,308.541666666667,4.51604166666667,1
"121","2017",2017-05-01,"May",8350403.99999998,32.9583333333334,36.6575,310.083333333333,3.91295833333333,0
"122","2017",2017-05-02,"May",9315536.50000003,32.5125,40.1758333333333,304.666666666667,4.09475,0
"123","2017",2017-05-03,"May",9779853.99999997,31.4875,40.91625,300.583333333333,4.07533333333333,0
"124","2017",2017-05-04,"May",9698186.49999991,29.7208333333334,43.4858333333333,294.208333333333,3.51083333333333,0
"125","2017",2017-05-05,"May",10086810.0000001,31.025,42.3216666666667,277.083333333333,3.44029166666667,0
"126","2017",2017-05-06,"May",9553845.00000003,33.1833333333334,38.0520833333333,307.083333333333,3.41604166666667,1
"127","2017",2017-05-07,"May",8953377.50000001,33.9125,39.425,299.666666666667,3.414625,1
"128","2017",2017-05-08,"May",10223061.5,32.7916666666667,46.05,306.708333333333,4.047375,0
"129","2017",2017-05-09,"May",10501790,31.8333333333334,50.6608333333333,294.375,3.49708333333333,0
"130","2017",2017-05-10,"May",10652189,31.8625,49.8175,301.083333333333,4.23604166666667,0
"131","2017",2017-05-11,"May",10315091.5000001,31.3666666666667,49.5170833333333,305.833333333333,4.239375,0
"132","2017",2017-05-12,"May",10006922,32.7791666666667,42.7866666666667,310.708333333333,4.14658333333333,0
"133","2017",2017-05-13,"May",9480219.50000001,32.1083333333333,47.2029166666667,300.916666666667,3.64283333333333,1
"134","2017",2017-05-14,"May",9492503.99999998,30.0708333333334,55.835,289,3.50379166666667,1
"135","2017",2017-05-15,"May",10567489.0000001,31.55,52.0266666666667,265,2.73079166666667,0
"136","2017",2017-05-16,"May",11000500.4999999,33.1958333333334,44.7758333333333,308.666666666667,4.140125,0
"137","2017",2017-05-17,"May",12219204,32.275,50.3666666666667,310.583333333333,4.555,0
"138","2017",2017-05-18,"May",9977437.49999997,31.3625,55.26125,307.5,4.38154166666667,0
"139","2017",2017-05-19,"May",10819345,31.2,55.7529166666667,297.791666666667,3.91758333333333,0
"140","2017",2017-05-20,"May",10181307.5,30.8541666666667,55.1316666666667,294.083333333333,3.47033333333333,1
"141","2017",2017-05-21,"May",9378126.00000003,31.6041666666667,51.3779166666667,270.583333333333,3.28254166666667,1
"142","2017",2017-05-22,"May",10350801.9999999,31.5291666666667,50.73375,283.083333333333,3.38466666666667,0
"143","2017",2017-05-23,"May",10714115.5,32.1125,50.6495833333333,292.958333333333,3.314875,0
"144","2017",2017-05-24,"May",10958808.5,32.5041666666667,49.89625,283.333333333333,3.61441666666667,0
"145","2017",2017-05-25,"May",10194628.0000001,32.8958333333334,47.4579166666667,302.916666666667,4.30591666666667,0
"146","2017",2017-05-26,"May",10848244.5,31.675,52.38875,305.708333333333,3.94945833333333,0
"147","2017",2017-05-27,"May",10599563.5,31.45,52.6875,291.708333333333,3.65408333333333,1
"148","2017",2017-05-28,"May",10110466.9999999,30.4666666666667,57.1933333333333,256.5,3.08891666666667,1
"149","2017",2017-05-29,"May",11080111.5000001,32.5125,52.7491666666667,290.583333333333,2.54629166666667,0
"150","2017",2017-05-30,"May",11744335,30.7666666666667,60.0516666666667,222.791666666667,2.75733333333333,0
"151","2017",2017-05-31,"May",11994717.5000001,32.3208333333334,53.2866666666667,279.666666666667,3.52425,0
"152","2017",2017-06-01,"June",11744907.4999998,32.525,48.2220833333333,302.625,3.835375,0
"153","2017",2017-06-02,"June",11415678.0000001,32.5333333333334,42.78,309.333333333333,3.49975,0
"154","2017",2017-06-03,"June",10864101,31.9916666666667,44.1241666666667,308.291666666667,3.32204166666667,1
"155","2017",2017-06-04,"June",9705732.30000003,31.6958333333334,46.9995833333333,292.625,3.68116666666667,1
"156","2017",2017-06-05,"June",10343660.535,32.0333333333334,50.51,294.583333333333,4.18175,0
"157","2017",2017-06-06,"June",11004176.149,32.1416666666667,51.8875,299.375,3.98433333333333,0
"158","2017",2017-06-07,"June",11278396.937,31.8958333333334,53.1858333333333,291.583333333333,3.99841666666667,0
"159","2017",2017-06-08,"June",11783764.2039999,32.45,52.6041666666667,286.041666666667,3.11366666666667,0
"160","2017",2017-06-09,"June",11160536.093,31.0833333333334,55.40875,284.625,3.22866666666667,0
"161","2017",2017-06-10,"June",10628053.1879999,31.1916666666667,56.6266666666667,263.125,2.708125,1
"162","2017",2017-06-11,"June",9733604.96900006,31.5666666666667,58.1391666666667,268.208333333333,3.30391666666667,1
"163","2017",2017-06-12,"June",11108513.7499999,30.575,60.97875,250.791666666667,4.1295,0
"164","2017",2017-06-13,"June",10977539.187,31.3,55.4816666666667,300.375,4.14133333333333,0
"165","2017",2017-06-14,"June",10916871.6250001,31.3083333333334,55.0545833333333,301.291666666667,4.15654166666667,0
"166","2017",2017-06-15,"June",11057624.313,31.7083333333334,53.98375,305.666666666667,3.79375,0
"167","2017",2017-06-16,"June",11268147.4999999,31.7375,55.0670833333333,299.375,3.928625,0
"168","2017",2017-06-17,"June",10175427.5000001,31.0083333333334,59.4445833333333,286.958333333333,4.01825,1
"169","2017",2017-06-18,"June",10322090.8119999,30.5375,61.2245833333333,275.875,3.06208333333333,1
"170","2017",2017-06-19,"June",11099001.313,31.9666666666667,53.7091666666667,293,3.44670833333333,0
"171","2017",2017-06-20,"June",11177193.187,31.1458333333334,54.9975,287.25,4.53016666666667,0
"172","2017",2017-06-21,"June",11050267.688,30.2208333333334,60.2595833333333,268.208333333333,5.09454166666667,0
"173","2017",2017-06-22,"June",10948914.125,28.0291666666667,72.7754166666667,148.958333333333,3.50566666666667,0
"174","2017",2017-06-23,"June",11228541.5,30.6166666666667,67.72625,262.041666666667,1.83533333333333,0
"175","2017",2017-06-24,"June",10722592.3249999,30.6125,63.4683333333333,228.916666666667,4.05254166666667,1
"176","2017",2017-06-25,"June",10035232.9250001,29.9708333333334,64.73375,290.708333333333,4.585,1
"177","2017",2017-06-26,"June",9323698.87499993,29.6416666666667,69.3825,235.166666666667,4.04029166666667,0
"178","2017",2017-06-27,"June",9202030.12500007,27.7708333333334,80.2929166666667,144.375,1.82633333333333,0
"179","2017",2017-06-28,"June",9676386.99999996,28.3708333333334,76.1529166666667,233.25,2.41166666666667,0
"180","2017",2017-06-29,"June",10301823.25,29.2583333333334,73.9529166666667,262.708333333333,2.12495833333333,0
"181","2017",2017-06-30,"June",10594269.125,29.3458333333334,73.005,235.833333333333,2.547,0
"182","2017",2017-07-01,"July",10341277.25,28.4666666666667,76.5166666666667,202.333333333333,2.37533333333333,1
"183","2017",2017-07-02,"July",9944115.12500004,27.6375,78.90875,202.583333333333,2.23958333333333,1
"184","2017",2017-07-03,"July",11307690.1249999,29.0333333333334,73.5058333333333,216.875,2.92641666666667,0
"185","2017",2017-07-04,"July",11431242,30.0208333333334,67.155,266.5,5.03116666666667,0
"186","2017",2017-07-05,"July",11335392.25,29.9333333333334,65.09375,295.5,3.97929166666667,0
"187","2017",2017-07-06,"July",13384707.7500001,29.5,69.2745833333333,245.375,3.14954166666667,0
"188","2017",2017-07-07,"July",11372341.1249999,29.4125,73.0104166666667,245.75,2.25125,0
"189","2017",2017-07-08,"July",10324516.875,29.6125,74.92125,247.666666666667,2.64691666666667,1
"190","2017",2017-07-09,"July",9632633.79999999,29.6458333333334,72.8333333333333,253.5,4.07216666666667,1
"191","2017",2017-07-10,"July",11319287.575,29.9833333333334,68.7608333333333,277.166666666667,4.11179166666667,0
"192","2017",2017-07-11,"July",11361421.75,29.8375,68.6854166666667,253.208333333333,4.00079166666667,0
"193","2017",2017-07-12,"July",11580832.125,28.5208333333333,73.2395833333333,219.791666666667,3.31825,0
"194","2017",2017-07-13,"July",11787925.9999999,28.6416666666667,75.68375,174.833333333333,2.95675,0
"195","2017",2017-07-14,"July",11504081.5000001,29.0291666666667,72.6979166666667,246.833333333333,2.97545833333333,0
"196","2017",2017-07-15,"July",10543066.75,28.2583333333333,73.97875,198.291666666667,2.24420833333333,1
"197","2017",2017-07-16,"July",10093700.875,28.95,74.9691666666667,211.833333333333,3.11270833333333,1
"198","2017",2017-07-17,"July",11292748.8750001,28.9416666666667,75.16875,217.125,3.96770833333333,0
"199","2017",2017-07-18,"July",11429676.7499999,29.325,71.8975,248.458333333333,2.98970833333333,0
"200","2017",2017-07-19,"July",11384777.25,29.2583333333334,73.29625,241.416666666667,2.41483333333333,0
"201","2017",2017-07-20,"July",11991332.7500001,29.5458333333334,74.4370833333333,217.666666666667,3.40058333333333,0
"202","2017",2017-07-21,"July",11701763.2499999,27.0541666666667,78.8925,188.291666666667,4.776,0
"203","2017",2017-07-22,"July",10254453.7499999,28.3458333333334,70.4475,235,3.83058333333333,1
"204","2017",2017-07-23,"July",9703043.00000017,29.3458333333334,68.4470833333333,273.583333333333,2.821,1
"205","2017",2017-07-24,"July",11311788.9999999,29.2458333333334,72.5220833333333,240.916666666667,2.978625,0
"206","2017",2017-07-25,"July",11547404.25,28.825,73.5825,234.875,3.801125,0
"207","2017",2017-07-26,"July",11689837,29.4208333333334,71.7066666666667,218.041666666667,3.99883333333333,0
"208","2017",2017-07-27,"July",11269046.75,29.7,70.48625,254,3.15570833333333,0
"209","2017",2017-07-28,"July",11487005.25,30.3625,70.2116666666667,259.75,2.18591666666667,0
"210","2017",2017-07-29,"July",9516564.74999998,29.3541666666667,75.6220833333333,255.875,2.884625,1
"211","2017",2017-07-30,"July",8690010.99999997,26.9333333333334,81.9020833333333,202.083333333333,3.671625,1
"212","2017",2017-07-31,"July",9547812.84412086,27.775,76.1370833333333,190.708333333333,3.47895833333333,0
"213","2017",2017-08-01,"August",11107243.835,29.6375,73.0616666666667,260.125,2.74279166666667,0
"214","2017",2017-08-02,"August",11303015.464,29.5666666666667,72.8970833333333,259.083333333333,2.497375,0
"215","2017",2017-08-03,"August",11253901.138,27.6125,77.7579166666667,235.166666666667,3.62404166666667,0
"216","2017",2017-08-04,"August",11291065.9,28.9333333333334,73.8608333333333,214.333333333333,3.77879166666667,0
"217","2017",2017-08-05,"August",10380473.6269999,29.4916666666667,71.02375,258,4.08770833333333,1
"218","2017",2017-08-06,"August",9893756.34500004,28.6625,69.91125,269.666666666667,3.45208333333333,1
"219","2017",2017-08-07,"August",10994858.8020001,28.975,72.45125,213.541666666667,2.72058333333333,0
"220","2017",2017-08-08,"August",11457432.42,28.6583333333334,74.0375,219.791666666667,2.89441666666667,0
"221","2017",2017-08-09,"August",11304733.4759999,27.8458333333334,79.8166666666667,186.625,2.80770833333333,0
"222","2017",2017-08-10,"August",11369854.774,28.475,78.32625,234.083333333333,2.57358333333333,0
"223","2017",2017-08-11,"August",11652948.208,28.4875,78.0695833333333,203.083333333333,1.883375,0
"224","2017",2017-08-12,"August",10561667.893,28.0125,82.0395833333333,179.5,2.07845833333333,1
"225","2017",2017-08-13,"August",9473670.26199988,28.4583333333333,79.8929166666667,231.5,2.83154166666667,1
"226","2017",2017-08-14,"August",11219741.0800001,28.3416666666667,78.85875,219.625,2.57579166666667,0
"227","2017",2017-08-15,"August",10398325.432,29.6916666666667,75.8283333333333,243.916666666667,3.46933333333333,0
"228","2017",2017-08-16,"August",11417888.9050001,28.5583333333334,76.5779166666667,218.416666666667,2.82175,0
"229","2017",2017-08-17,"August",12307051.4449999,29.4958333333334,74.5483333333333,254.333333333333,3.49804166666667,0
"230","2017",2017-08-18,"August",11177891.2560001,27.725,78.5404166666667,230.375,5.50433333333333,0
"231","2017",2017-08-19,"August",10549034.992,28.6791666666667,76.7379166666667,253.625,3.94083333333333,1
"232","2017",2017-08-20,"August",10059356.611,26.8083333333334,85.2508333333333,112.25,3.36354166666667,1
"233","2017",2017-08-21,"August",11297466.718,28.0583333333334,81.3429166666667,212.666666666667,3.04104166666667,0
"234","2017",2017-08-22,"August",12114933.7010001,28.0583333333334,82.32375,178.5,3.83908333333333,0
"235","2017",2017-08-23,"August",11781329.8399999,26.8541666666667,81.9241666666667,191.333333333333,2.85541666666667,0
"236","2017",2017-08-24,"August",10742200.8979999,26.7958333333334,84.6945833333333,125.208333333333,3.52404166666667,0
"237","2017",2017-08-25,"August",11290963.9170001,27.6083333333334,81.4633333333333,190.25,2.10429166666667,0
"238","2017",2017-08-26,"August",10227847.602,26.6458333333334,87.6291666666667,132.75,2.362,1
"239","2017",2017-08-27,"August",9283621.69599994,27.6958333333334,82.7241666666667,247.083333333333,2.19375,1
"240","2017",2017-08-28,"August",10474567.38,27.9458333333334,80.8820833333333,232.708333333333,3.253,0
"241","2017",2017-08-29,"August",11453929.817,28.7166666666667,79.175,211.125,3.11675,0
"242","2017",2017-08-30,"August",12294688.9340001,29.3458333333334,79.1925,237.916666666667,3.39041666666667,0
"243","2017",2017-08-31,"August",11210961.8441209,27.9208333333334,80.17625,256.625,3.37945833333333,0
"244","2017",2017-09-01,"September",11008493.9999999,28.8833333333334,75.8770833333333,267.916666666667,3.17791666666667,0
"245","2017",2017-09-02,"September",10227703,28.7416666666667,74.2083333333333,264.791666666667,3.694875,1
"246","2017",2017-09-03,"September",10283358,28.5916666666667,74.83125,209.041666666667,2.63516666666667,1
"247","2017",2017-09-04,"September",11201068,29.0958333333334,76.7841666666667,249.125,2.475,0
"248","2017",2017-09-05,"September",10701326,27.0583333333334,80.5904166666667,225.833333333333,2.31195833333333,0
"249","2017",2017-09-06,"September",11973480.0000001,29.075,78.0379166666667,272,2.08433333333333,0
"250","2017",2017-09-07,"September",12272576.9999999,29.4083333333333,79.4425,245.041666666667,2.64816666666667,0
"251","2017",2017-09-08,"September",11272529,28.3208333333334,79.9754166666667,233.166666666667,1.86558333333333,0
"252","2017",2017-09-09,"September",10898829.0000001,29.35,77.4804166666667,252.458333333333,2.06475,1
"253","2017",2017-09-10,"September",10791272.9999999,29.4541666666667,76.45875,259.25,3.88783333333333,1
"254","2017",2017-09-11,"September",12547621.0000001,28.4625,78.32125,241.458333333333,3.07183333333333,0
"255","2017",2017-09-12,"September",12726317.9999999,29.8958333333334,76.11,254.166666666667,2.256625,0
"256","2017",2017-09-13,"September",13257031.0000001,30.8458333333334,72.095,260,1.78516666666667,0
"257","2017",2017-09-14,"September",12689600.625,29.3125,75.4491666666667,265.541666666667,3.80883333333333,0
"258","2017",2017-09-15,"September",12456206,29.75,75.1641666666667,246.125,4.14133333333333,0
"259","2017",2017-09-16,"September",11483130,29.525,73.2,274.375,3.6415,1
"260","2017",2017-09-17,"September",11386764.0000001,28.9791666666667,75.1875,250.125,2.590125,1
"261","2017",2017-09-18,"September",12081351.9999999,28.2041666666667,81.725,155.5,2.38679166666667,0
"262","2017",2017-09-19,"September",12808723,28.9166666666667,80.67875,247.416666666667,1.79233333333333,0
"263","2017",2017-09-20,"September",12645728,30.275,75.0441666666667,245.708333333333,4.20833333333333,0
"264","2017",2017-09-21,"September",13007472,30.6583333333334,70.8416666666667,272.416666666667,3.65991666666667,0
"265","2017",2017-09-22,"September",12310247.9999999,29.9166666666667,72.5170833333333,267.041666666667,3.41641666666667,0
"266","2017",2017-09-23,"September",11585391.0000001,28.1625,76.2591666666667,224.875,2.56325,1
"267","2017",2017-09-24,"September",10945744.9999998,27.0375,84.495,151.708333333333,2.41266666666667,1
"268","2017",2017-09-25,"September",11874423,26.8833333333334,86.37875,113.75,2.61991666666667,0
"269","2017",2017-09-26,"September",12414316.0000001,28.7333333333334,80.305,219.583333333333,1.87108333333333,0
"270","2017",2017-09-27,"September",12685271.0000001,29.7833333333333,75.5258333333333,268.458333333333,2.23191666666667,0
"271","2017",2017-09-28,"September",12914719.9999999,30.1875,74.8870833333333,262.958333333333,2.16854166666667,0
"272","2017",2017-09-29,"September",11844909,30.3541666666667,73.4870833333333,263.25,2.10075,0
"273","2017",2017-09-30,"September",10505788.9999999,30.0875,72.9366666666667,267.541666666667,2.96429166666667,1
"274","2017",2017-10-01,"October",12163378.9370001,30.5083333333334,73.7570833333333,270.208333333333,2.19495833333333,1
"275","2017",2017-10-02,"October",13141678.532,29.7666666666667,75.0825,242.166666666667,2.567625,0
"276","2017",2017-10-03,"October",13199385.2180001,28.6291666666667,74.75875,255.291666666667,2.49479166666667,0
"277","2017",2017-10-04,"October",12158990.031,27.8291666666667,76.9070833333333,227.5,2.41616666666667,0
"278","2017",2017-10-05,"October",12285553.0939999,29.7583333333334,69.1929166666667,271.291666666667,2.37370833333333,0
"279","2017",2017-10-06,"October",12215679.8750001,30.5,61.0575,287,2.82570833333333,0
"280","2017",2017-10-07,"October",11734751.5629999,30.6375,57.29125,282.5,2.679875,1
"281","2017",2017-10-08,"October",11530395.125,29.4833333333334,70.1504166666667,250.625,2.777,1
"282","2017",2017-10-09,"October",12416510.219,30.05,71.04,258.916666666667,3.09829166666667,0
"283","2017",2017-10-10,"October",12433697.4990001,30.4708333333334,67.03375,274.083333333333,2.85033333333333,0
"284","2017",2017-10-11,"October",12055451.563,30.375,68.84875,261.416666666667,2.54966666666667,0
"285","2017",2017-10-12,"October",11832593.406,29.0083333333334,73.1520833333333,227.916666666667,2.283875,0
"286","2017",2017-10-13,"October",12062802.1870001,30.4958333333334,68.4133333333333,262.916666666667,2.55920833333333,0
"287","2017",2017-10-14,"October",12014979.5000001,31.0458333333334,65.7075,273.291666666667,2.7085,1
"288","2017",2017-10-15,"October",11357365.4699999,30.6333333333334,65.2704166666667,264.791666666667,2.01216666666667,1
"289","2017",2017-10-16,"October",13096870.9680001,30.1708333333334,68.335,243.25,2.336625,0
"290","2017",2017-10-17,"October",13316333.419,29.9,68.4641666666667,238.5,2.21716666666667,0
"291","2017",2017-10-18,"October",13004640.113,31.325,59.7354166666667,264.625,2.47441666666667,0
"292","2017",2017-10-19,"October",7202961.52699986,31.1833333333334,58.8254166666667,262.25,2.316875,0
"293","2017",2017-10-20,"October",18845570.5380001,30.9666666666667,61.1125,259.5,2.18879166666667,0
"294","2017",2017-10-21,"October",12436602.1759999,31.0291666666667,57.0145833333333,262.458333333333,2.415,1
"295","2017",2017-10-22,"October",11426687.2590001,31.0375,49.89625,271.291666666667,2.59533333333333,1
"296","2017",2017-10-23,"October",13325814.249,30.775,53.9066666666667,259.791666666667,2.65541666666667,0
"297","2017",2017-10-24,"October",13168760.1880001,30.6958333333334,58.37375,252.583333333333,2.28645833333333,0
"298","2017",2017-10-25,"October",12997734.0000001,29.9416666666667,50.6191666666667,271.5,2.40416666666667,0
"299","2017",2017-10-26,"October",12846682.5,29.65,53.7358333333333,263.083333333333,2.27125,0
"300","2017",2017-10-27,"October",12042663.5939998,30.6625,55.2058333333333,256.791666666667,2.25925,0
"301","2017",2017-10-28,"October",12213737.7190002,31.0458333333334,54.6091666666667,256.75,2.54329166666667,1
"302","2017",2017-10-29,"October",11496158.0939998,30.7,58.8829166666667,253.166666666667,2.38375,1
"303","2017",2017-10-30,"October",12572834.75,30.4625,61.64375,253.875,2.18458333333333,0
"304","2017",2017-10-31,"October",12997635.344121,30.1875,58.34125,252.083333333333,2.12966666666667,0
"305","2017",2017-11-01,"November",11496434.6570001,30.6875,54.60625,250.916666666667,2.31970833333333,0
"306","2017",2017-11-02,"November",12812030.2859999,30.9958333333334,53.0333333333333,255.541666666667,2.56991666666667,0
"307","2017",2017-11-03,"November",12810982.2410001,30.5375,52.5791666666667,250.208333333333,2.22579166666667,0
"308","2017",2017-11-04,"November",12238704.223,29.6458333333334,50.5491666666667,258.625,2.64458333333333,1
"309","2017",2017-11-05,"November",11995721.8429999,29.375,53.6783333333333,244.25,2.91870833333333,1
"310","2017",2017-11-06,"November",12340463.0239999,28.8208333333334,61.1333333333333,228.083333333333,3.14945833333333,0
"311","2017",2017-11-07,"November",11500690.1760001,28.2041666666667,65.39875,221.5,2.8,0
"312","2017",2017-11-08,"November",10213427.322,28.45,59.3833333333333,230.166666666667,2.885125,0
"313","2017",2017-11-09,"November",10837682.992,29.225,50.39375,247.083333333333,2.66754166666667,0
"314","2017",2017-11-10,"November",11831301.058,29.7708333333334,55.22625,238.958333333333,2.63345833333333,0
"315","2017",2017-11-11,"November",11501573.7046666,30.0208333333334,51.2783333333333,246,2.53920833333333,1
"316","2017",2017-11-12,"November",9943393.24900003,29.1416666666667,35.66125,249.208333333333,3.8975,1
"317","2017",2017-11-13,"November",11682364.9180001,27.3791666666667,33.0904166666667,240.541666666667,3.132,0
"318","2017",2017-11-14,"November",12333521.864,26.675,35.84125,250.5,2.642625,0
"319","2017",2017-11-15,"November",11731410.5470001,26.3041666666667,38.5725,249.791666666667,2.28308333333333,0
"320","2017",2017-11-16,"November",11325967.6749999,26.975,38.4658333333333,241.291666666667,2.30304166666667,0
"321","2017",2017-11-17,"November",9464060.07900018,26.6083333333334,38.7341666666667,198.541666666667,2.18008333333333,0
"322","2017",2017-11-18,"November",9803755.63399986,26.1083333333334,38.7754166666667,233.5,2.25029166666667,1
"323","2017",2017-11-19,"November",9455371.303,26.4291666666667,34.4433333333333,232.625,2.24233333333333,1
"324","2017",2017-11-20,"November",10831882.0836668,26.8791666666667,36.8641666666667,238.208333333333,2.15283333333333,0
"325","2017",2017-11-21,"November",11107114.6783331,27.2916666666667,39.4854166666667,223,2.2415,0
"326","2017",2017-11-22,"November",11089736.2000001,27.7041666666667,39.4316666666667,214.458333333333,2.92691666666667,0
"327","2017",2017-11-23,"November",11224527.4957694,28.0791666666667,41.9966666666667,215.208333333333,2.76554166666667,0
"328","2017",2017-11-24,"November",11526404.9576895,28.8,49.47375,228.75,2.560375,0
"329","2017",2017-11-25,"November",11138927.1520001,28.7333333333334,48.7716666666667,212.875,2.6515,1
"330","2017",2017-11-26,"November",10509210.5000001,29.4833333333333,41.6220833333333,226.458333333333,2.804375,1
"331","2017",2017-11-27,"November",11304468.8441208,29.3833333333334,36.6966666666667,238.333333333333,2.95983333333333,0
"332","2017",2017-11-28,"November",11368120.3441209,28.4666666666667,37.4025,232.25,2.63445833333333,0
"333","2017",2017-11-29,"November",10954708.8441209,27.0916666666667,45.37875,213.291666666667,2.33479166666667,0
