"","DATES","name","Elec_conso","temp"
"3071",2018-05-29,"ANNEE 2018",8247.907,28.07434
"3072",2018-05-30,"ANNEE 2018",8102.628,27.909454
"3073",2018-05-31,"ANNEE 2018",8574.701,28.34607
"3074",2018-06-01,"ANNEE 2018",7099.68699999998,28.115875
"3075",2018-06-02,"ANNEE 2018",6257.32200000002,27.418701
"3076",2018-06-03,"ANNEE 2018",6403.48599999993,27.439758
"3077",2018-06-04,"ANNEE 2018",7052.26100000005,28.79892
"3078",2018-06-05,"ANNEE 2018",7317.449,29.079987
"3079",2018-06-06,"ANNEE 2018",6888.40199999995,26.244476
"3080",2018-06-07,"ANNEE 2018",6573.00000000009,27.685852
"3081",2018-06-08,"ANNEE 2018",6581.60799999998,29.11679
"3082",2018-06-09,"ANNEE 2018",5774.30899999998,27.899353
"3083",2018-06-10,"ANNEE 2018",5081.64000000002,26.936401
"3084",2018-06-11,"ANNEE 2018",6225.11299999995,27.400635
"3085",2018-06-12,"ANNEE 2018",6918.206,28.03653
"3086",2018-06-13,"ANNEE 2018",6963.80600000002,28.49649
"3087",2018-06-14,"ANNEE 2018",7262.31299999998,28.530548
"3088",2018-06-15,"ANNEE 2018",6524.58400000007,28.24704
"3089",2018-06-16,"ANNEE 2018",5623.43599999998,26.848633
"3090",2018-06-17,"ANNEE 2018",7099.1,26.139954
"3091",2018-06-18,"ANNEE 2018",7042.602,27.1156
"3092",2018-06-19,"ANNEE 2018",7907.5,26.827301
"3093",2018-06-20,"ANNEE 2018",7969.071,25.801422
"3094",2018-06-21,"ANNEE 2018",7269.079,25.214874
"3095",2018-06-22,"ANNEE 2018",7833.8,26.493042
"3096",2018-06-23,"ANNEE 2018",7190.686,25.433502
"3097",2018-06-24,"ANNEE 2018",6823.718,25.05835
"3098",2018-06-25,"ANNEE 2018",7749.446,26.490692
"3099",2018-06-26,"ANNEE 2018",8186.939,26.612732
"3100",2018-06-27,"ANNEE 2018",8107.403,26.477722
"3101",2018-06-28,"ANNEE 2018",8151.997,26.203735
"3102",2018-06-29,"ANNEE 2018",8056.858,25.899536
"3103",2018-06-30,"ANNEE 2018",7429.041,24.793884
"3104",2018-07-01,"ANNEE 2018",5092.30800000005,25.002197
"3105",2018-07-02,"ANNEE 2018",6712.494,25.305756
"3106",2018-07-03,"ANNEE 2018",7258.10399999995,25.536469
"3107",2018-07-04,"ANNEE 2018",6465.67700000005,26.404938
"3108",2018-07-05,"ANNEE 2018",6250.51599999995,25.233551
"3109",2018-07-06,"ANNEE 2018",6417.386,25.296326
"3110",2018-07-07,"ANNEE 2018",5965.448,26.408508
"3111",2018-07-08,"ANNEE 2018",5069.142,25.884491
"3112",2018-07-09,"ANNEE 2018",5964.75400000005,26.786682
"3113",2018-07-10,"ANNEE 2018",6474.22300000002,25.691345
"3114",2018-07-11,"ANNEE 2018",6200.41000000002,26.344849
"3115",2018-07-12,"ANNEE 2018",6491.01799999991,25.90866
"3116",2018-07-13,"ANNEE 2018",6365.46300000007,26.130096
"3117",2018-07-14,"ANNEE 2018",5891.841,27.093353
"3118",2018-07-15,"ANNEE 2018",7215.808,26.580261
"3119",2018-07-16,"ANNEE 2018",7544.491,24.84668
"3120",2018-07-17,"ANNEE 2018",7609.645,25.392487
"3121",2018-07-18,"ANNEE 2018",7714.152,25.593475
"3122",2018-07-19,"ANNEE 2018",7611.065,26.45285
"3123",2018-07-20,"ANNEE 2018",7303.692,25.343384
"3124",2018-07-21,"ANNEE 2018",6957.775,25.475708
"3125",2018-07-22,"ANNEE 2018",6791.133,26.023315
"3126",2018-07-23,"ANNEE 2018",6887.357,27.226044
"3127",2018-07-24,"ANNEE 2018",8041.911,27.028625
"3128",2018-07-25,"ANNEE 2018",7908.021,25.382141
"3129",2018-07-26,"ANNEE 2018",8169.749,25.190247
"3130",2018-07-27,"ANNEE 2018",7762.329,25.751465
"3131",2018-07-28,"ANNEE 2018",7561.021,25.575745
"3132",2018-07-29,"ANNEE 2018",7008.935,25.628998
"3133",2018-07-30,"ANNEE 2018",7338.084,25.294403
"3134",2018-07-31,"ANNEE 2018",7900.901,25.143646
"3135",2018-08-01,"ANNEE 2018",7650.223,25.950836
"3136",2018-08-02,"ANNEE 2018",7960.652,25.853394
"3137",2018-08-03,"ANNEE 2018",7912.676,24.431702
"3138",2018-08-04,"ANNEE 2018",7476.389,25.37082
"3139",2018-08-05,"ANNEE 2018",6882.856,25.72467
"3140",2018-08-06,"ANNEE 2018",7545.166,24.384125
"3141",2018-08-07,"ANNEE 2018",7977.227,24.396606
"3142",2018-08-08,"ANNEE 2018",7886.973,25.967133
"3143",2018-08-09,"ANNEE 2018",7898.017,26.455963
"3144",2018-08-10,"ANNEE 2018",7666.427,26.220886
"3145",2018-08-11,"ANNEE 2018",7366,26.308777
"3146",2018-08-12,"ANNEE 2018",7035.364,26.548218
"3147",2018-08-13,"ANNEE 2018",7314.349,23.464874
"3148",2018-08-14,"ANNEE 2018",7346.84,25.15741
"3149",2018-08-15,"ANNEE 2018",7132.49,26.276245
"3150",2018-08-16,"ANNEE 2018",7681.214,26.773651
"3151",2018-08-17,"ANNEE 2018",8049.155,25.047272
"3152",2018-08-18,"ANNEE 2018",6935.893,25.30304
"3153",2018-08-19,"ANNEE 2018",7002.774,25.848969
"3154",2018-08-20,"ANNEE 2018",7899.288,24.89148
"3155",2018-08-21,"ANNEE 2018",7168.176,24.69992
"3156",2018-08-22,"ANNEE 2018",7803.291,24.967926
"3157",2018-08-23,"ANNEE 2018",8026.734,25.767944
"3158",2018-08-24,"ANNEE 2018",7710.595,23.666016
"3159",2018-08-25,"ANNEE 2018",6930.67,23.94049
"3160",2018-08-26,"ANNEE 2018",6893.841,24.996918
"3161",2018-08-27,"ANNEE 2018",7723.123,25.826263
"3162",2018-08-28,"ANNEE 2018",7825.464,25.513336
"3163",2018-08-29,"ANNEE 2018",8032.358,25.839325
"3164",2018-08-30,"ANNEE 2018",7920.643,25.125244
"3165",2018-08-31,"ANNEE 2018",8139.095,25.378357
"3166",2018-09-01,"ANNEE 2018",7883.357,25.10083
"3167",2018-09-02,"ANNEE 2018",6967.196,25.392883
"3168",2018-09-03,"ANNEE 2018",7790.562,24.700928
"3169",2018-09-04,"ANNEE 2018",7710.742,24.898193
"3170",2018-09-05,"ANNEE 2018",7715.144,25.985535
"3171",2018-09-06,"ANNEE 2018",7951.755,25.273071
"3172",2018-09-07,"ANNEE 2018",7464.709,24.689972
"3173",2018-09-08,"ANNEE 2018",7261.804,25.125488
"3174",2018-09-09,"ANNEE 2018",6752.652,25.561035
"3175",2018-09-10,"ANNEE 2018",7764.567,25.553345
"3176",2018-09-11,"ANNEE 2018",7933.933,24.991943
"3177",2018-09-12,"ANNEE 2018",7676.316,26.407013
"3178",2018-09-13,"ANNEE 2018",8039.034,26.561737
"3179",2018-09-14,"ANNEE 2018",7984.239,26.09024
"3180",2018-09-15,"ANNEE 2018",7538.561,25.821747
"3181",2018-09-16,"ANNEE 2018",6684.638,25.900818
"3182",2018-09-17,"ANNEE 2018",8098.202,26.293915
"3183",2018-09-18,"ANNEE 2018",8984.793,24.987549
"3184",2018-09-19,"ANNEE 2018",7932.405,26.251862
"3185",2018-09-20,"ANNEE 2018",7267.92,27.470062
"3186",2018-09-21,"ANNEE 2018",8496.198,26.685242
"3187",2018-09-22,"ANNEE 2018",7713.949,24.96228
"3188",2018-09-23,"ANNEE 2018",7324.169,25.250824
"3189",2018-09-24,"ANNEE 2018",7645.238,26.1557
"3190",2018-09-25,"ANNEE 2018",8151.401,25.900116
"3191",2018-09-26,"ANNEE 2018",8025.579,26.313538
"3192",2018-09-27,"ANNEE 2018",7895.59,26.14447
"3193",2018-09-28,"ANNEE 2018",8195.85,26.917542
"3194",2018-09-29,"ANNEE 2018",7870.488,26.753906
"3195",2018-09-30,"ANNEE 2018",7327.132,26.577179
"3196",2018-10-01,"ANNEE 2018",7749.278,25.588501
"3197",2018-10-02,"ANNEE 2018",8056.086,26.95111
"3198",2018-10-03,"ANNEE 2018",8216.464,26.603577
"3199",2018-10-04,"ANNEE 2018",8379.002,26.5596
"3200",2018-10-05,"ANNEE 2018",8516.16,25.715057
"3201",2018-10-06,"ANNEE 2018",7824.3,26.247162
"3202",2018-10-07,"ANNEE 2018",7289.611,27.202484
"3203",2018-10-08,"ANNEE 2018",7824.404,26.539764
"3204",2018-10-09,"ANNEE 2018",8227.54,27.034058
"3205",2018-10-10,"ANNEE 2018",7997.585,27.064636
"3206",2018-10-11,"ANNEE 2018",8039.13,26.344818
"3207",2018-10-12,"ANNEE 2018",7939.57,26.810608
"3208",2018-10-13,"ANNEE 2018",7056.908,25.9841
"3209",2018-10-14,"ANNEE 2018",6892.322,26.902588
"3210",2018-10-15,"ANNEE 2018",7716.462,26.269196
"3211",2018-10-16,"ANNEE 2018",7825.382,26.651672
"3212",2018-10-17,"ANNEE 2018",8080.401,27.638336
"3213",2018-10-18,"ANNEE 2018",8508.178,27.727478
"3214",2018-10-19,"ANNEE 2018",8464.61,27.890533
"3215",2018-10-20,"ANNEE 2018",7888.137,28.158508
"3216",2018-10-21,"ANNEE 2018",7775.527,28.026276
"3217",2018-10-22,"ANNEE 2018",8199.873,28.041351
"3218",2018-10-23,"ANNEE 2018",8416.349,27.991943
"3219",2018-10-24,"ANNEE 2018",8005.077,27.601532
"3220",2018-10-25,"ANNEE 2018",7903.425,27.127472
"3221",2018-10-26,"ANNEE 2018",8177.049,27.92981
"3222",2018-10-27,"ANNEE 2018",7821.677,28.038391
"3223",2018-10-28,"ANNEE 2018",7492.685,27.280975
"3224",2018-10-29,"ANNEE 2018",8037.687,25.368103
"3225",2018-10-30,"ANNEE 2018",8304.06,27.358826
"3226",2018-10-31,"ANNEE 2018",8616.307,27.794739
"3227",2018-11-01,"ANNEE 2018",7710.914,27.684814
"3228",2018-11-02,"ANNEE 2018",9056.98,27.999786
"3229",2018-11-03,"ANNEE 2018",8234.29,27.484955
"3230",2018-11-04,"ANNEE 2018",7788.73,27.322144
"3231",2018-11-05,"ANNEE 2018",8505.233,27.812134
"3232",2018-11-06,"ANNEE 2018",8942.562,27.604065
"3233",2018-11-07,"ANNEE 2018",8818.46,27.517548
"3234",2018-11-08,"ANNEE 2018",9083.55,28.122162
"3235",2018-11-09,"ANNEE 2018",8658.727,27.932404
"3236",2018-11-10,"ANNEE 2018",8245.977,27.47229
"3237",2018-11-11,"ANNEE 2018",7689.522,27.589874
"3238",2018-11-12,"ANNEE 2018",8331.44,27.61267
"3239",2018-11-13,"ANNEE 2018",8360.693,28.049377
"3240",2018-11-14,"ANNEE 2018",8089.2,28.16043
"3241",2018-11-15,"ANNEE 2018",8468.773,27.61789
"3242",2018-11-16,"ANNEE 2018",8633.521,27.651245
"3243",2018-11-17,"ANNEE 2018",7841.199,27.680939
"3244",2018-11-18,"ANNEE 2018",7730.392,27.618713
"3245",2018-11-19,"ANNEE 2018",8680.958,27.932678
"3246",2018-11-20,"ANNEE 2018",7685.752,27.869598
"3247",2018-11-21,"ANNEE 2018",9146.72,28.27356
"3248",2018-11-22,"ANNEE 2018",8681.443,27.593811
"3249",2018-11-23,"ANNEE 2018",9209.92,28.001923
"3250",2018-11-24,"ANNEE 2018",8411.65,28.24878
"3251",2018-11-25,"ANNEE 2018",8092.248,28.101349
"3252",2018-11-26,"ANNEE 2018",8547.913,27.675415
"3253",2018-11-27,"ANNEE 2018",9182.76,27.281158
"3254",2018-11-28,"ANNEE 2018",9042.338,27.56845
"3255",2018-11-29,"ANNEE 2018",8534.772,27.714966
"3256",2018-11-30,"ANNEE 2018",8784.913,27.340271
"3257",2018-12-01,"ANNEE 2018",8147.355,27.100739
"3258",2018-12-02,"ANNEE 2018",7552.571,26.825714
"3259",2018-12-03,"ANNEE 2018",8824.007,26.982605
"3260",2018-12-04,"ANNEE 2018",9024.458,27.378845
"3261",2018-12-05,"ANNEE 2018",9063.752,27.491241
"3262",2018-12-06,"ANNEE 2018",8743.006,26.980347
"3263",2018-12-07,"ANNEE 2018",8887.9,26.313751
"3264",2018-12-08,"ANNEE 2018",8512.885,26.224213
"3265",2018-12-09,"ANNEE 2018",7981.924,26.488373
"3266",2018-12-10,"ANNEE 2018",8903.146,26.518982
"3267",2018-12-11,"ANNEE 2018",9015.843,26.32196
"3268",2018-12-12,"ANNEE 2018",9270.509,26.856293
"3269",2018-12-13,"ANNEE 2018",9273.637,27.32492
"3270",2018-12-14,"ANNEE 2018",9431.096,26.915222
"3271",2018-12-15,"ANNEE 2018",8587.361,27.346985
"3272",2018-12-16,"ANNEE 2018",8177.313,27.112244
"3273",2018-12-17,"ANNEE 2018",9226.852,27.180023
"3274",2018-12-18,"ANNEE 2018",9374.509,26.73819
"3275",2018-12-19,"ANNEE 2018",8931.411,26.341888
"3276",2018-12-20,"ANNEE 2018",8163.504,26.483002
"3277",2018-12-21,"ANNEE 2018",7907.78,26.134766
"3278",2018-12-22,"ANNEE 2018",8045.324,25.612946
"3279",2018-12-23,"ANNEE 2018",7842.465,25.369843
"3280",2018-12-24,"ANNEE 2018",8485,25.350098
"3281",2018-12-25,"ANNEE 2018",7783.799,25.378448
"3282",2018-12-26,"ANNEE 2018",8634.922,25.19513
"3283",2018-12-27,"ANNEE 2018",8824.188,25.991241
"3284",2018-12-28,"ANNEE 2018",8939.62,26.670074
"3285",2018-12-29,"ANNEE 2018",8280.774,26.604218
"3286",2018-12-30,"ANNEE 2018",8204.514,27.108673
"3287",2018-12-31,"ANNEE 2018",9161.373,27.223846
"3288",2019-01-01,"ANNEE 2019",6704.32,26.87677
"3289",2019-01-02,"ANNEE 2019",7995.59,26.644684
"3290",2019-01-03,"ANNEE 2019",8213.805,26.200836
"3291",2019-01-04,"ANNEE 2019",8615.141,26.451782
"3292",2019-01-05,"ANNEE 2019",8416.079,26.799377
"3293",2019-01-06,"ANNEE 2019",7673.101,26.367004
"3294",2019-01-07,"ANNEE 2019",8939.383,26.107666
"3295",2019-01-08,"ANNEE 2019",8705.198,26.049988
"3296",2019-01-09,"ANNEE 2019",8531.288,26.654419
"3297",2019-01-10,"ANNEE 2019",8752.931,27.373077
"3298",2019-01-11,"ANNEE 2019",9141.972,28.269714
"3299",2019-01-12,"ANNEE 2019",8544.016,28.648407
"3300",2019-01-13,"ANNEE 2019",8060.86,28.313965
"3301",2019-01-14,"ANNEE 2019",9268.568,27.948914
"3302",2019-01-15,"ANNEE 2019",9511.555,27.740356
"3303",2019-01-16,"ANNEE 2019",9502.461,27.868896
"3304",2019-01-17,"ANNEE 2019",9197.747,28.46994
"3305",2019-01-18,"ANNEE 2019",8315.791,29.279053
"3306",2019-01-19,"ANNEE 2019",8159.419,29.009735
"3307",2019-01-20,"ANNEE 2019",8206.948,28.25299
"3308",2019-01-21,"ANNEE 2019",9294.758,27.979736
"3309",2019-01-22,"ANNEE 2019",9307.66,28.561432
"3310",2019-01-23,"ANNEE 2019",9549.304,28.167175
"3311",2019-01-24,"ANNEE 2019",9034.341,27.872833
"3312",2019-01-25,"ANNEE 2019",8754.795,28.416351
"3313",2019-01-26,"ANNEE 2019",8582.768,28.462616
"3314",2019-01-27,"ANNEE 2019",8342.167,27.723572
"3315",2019-01-28,"ANNEE 2019",9398.646,28.213165
"3316",2019-01-29,"ANNEE 2019",9311.146,28.516174
"3317",2019-01-30,"ANNEE 2019",8840.11,28.426575
"3318",2019-01-31,"ANNEE 2019",9066.363,29.205841
"3319",2019-02-01,"ANNEE 2019",9270.812,29.40857
"3320",2019-02-02,"ANNEE 2019",8102.478,28.62387
"3321",2019-02-03,"ANNEE 2019",7973.93,29.124573
"3322",2019-02-04,"ANNEE 2019",9164.569,29.78366
"3323",2019-02-05,"ANNEE 2019",9048.992,29.152039
"3324",2019-02-06,"ANNEE 2019",9344.162,29.248749
"3325",2019-02-07,"ANNEE 2019",9118.034,28.652252
"3326",2019-02-08,"ANNEE 2019",9257.963,28.12204
"3327",2019-02-09,"ANNEE 2019",9077.063,28.628082
"3328",2019-02-10,"ANNEE 2019",8040.469,28.62918
"3329",2019-02-11,"ANNEE 2019",9408.162,28.26709
"3330",2019-02-12,"ANNEE 2019",9503.78,28.296936
"3331",2019-02-13,"ANNEE 2019",9394.463,28.76117
"3332",2019-02-14,"ANNEE 2019",9615.18,29.14035
"3333",2019-02-15,"ANNEE 2019",9381.147,28.450287
"3334",2019-02-16,"ANNEE 2019",8946.154,28.380432
"3335",2019-02-17,"ANNEE 2019",8395.233,28.924072
"3336",2019-02-18,"ANNEE 2019",9583.08,29.76941
"3337",2019-02-19,"ANNEE 2019",9432.448,29.583405
"3338",2019-02-20,"ANNEE 2019",8180.163,30.20166
"3339",2019-02-21,"ANNEE 2019",9488.455,31.215515
"3340",2019-02-22,"ANNEE 2019",9685.446,30.973907
"3341",2019-02-23,"ANNEE 2019",8928.869,30.008057
"3342",2019-02-24,"ANNEE 2019",8281.543,29.17035
"3343",2019-02-25,"ANNEE 2019",9011.933,29.526215
"3344",2019-02-26,"ANNEE 2019",9270.368,29.635498
"3345",2019-02-27,"ANNEE 2019",9123.88,29.721008
"3346",2019-02-28,"ANNEE 2019",9349.546,29.654694
"3347",2019-03-01,"ANNEE 2019",8391.205,27.789154
"3348",2019-03-02,"ANNEE 2019",8316.292,29.416656
"3349",2019-03-03,"ANNEE 2019",8088.326,30.00351
"3350",2019-03-04,"ANNEE 2019",9270.721,30.376495
"3351",2019-03-05,"ANNEE 2019",9649.733,30.77478
"3352",2019-03-06,"ANNEE 2019",8913.206,30.857605
"3353",2019-03-07,"ANNEE 2019",8534.529,30.508057
"3354",2019-03-08,"ANNEE 2019",8690.721,30.494965
"3355",2019-03-09,"ANNEE 2019",8504.273,29.574524
"3356",2019-03-10,"ANNEE 2019",7832.794,30.241455
"3357",2019-03-11,"ANNEE 2019",8981.166,31.017334
"3358",2019-03-12,"ANNEE 2019",9359.096,31.14853
"3359",2019-03-13,"ANNEE 2019",9099.726,31.389252
"3360",2019-03-14,"ANNEE 2019",9200.064,31.482025
"3361",2019-03-15,"ANNEE 2019",9054.22,31.731964
"3362",2019-03-16,"ANNEE 2019",8698.848,31.200226
"3363",2019-03-17,"ANNEE 2019",7758.022,30.123077
"3364",2019-03-18,"ANNEE 2019",9462.377,32.000305
"3365",2019-03-19,"ANNEE 2019",9600.447,32.096344
"3366",2019-03-20,"ANNEE 2019",9500.065,32.075775
"3367",2019-03-21,"ANNEE 2019",9486.837,31.476929
"3368",2019-03-22,"ANNEE 2019",5873.558,30.82254
"3369",2019-03-23,"ANNEE 2019",5869.438,30.958954
"3370",2019-03-24,"ANNEE 2019",5656.973,31.137451
"3371",2019-03-25,"ANNEE 2019",8012.037,30.644806
"3372",2019-03-26,"ANNEE 2019",9371.54,30.890442
"3373",2019-03-27,"ANNEE 2019",9672.794,31.345642
"3374",2019-03-28,"ANNEE 2019",9389.986,32.116882
"3375",2019-03-29,"ANNEE 2019",9620.73,32.051727
"3376",2019-03-30,"ANNEE 2019",8097.2,31.93686
"3377",2019-03-31,"ANNEE 2019",8073,31.27414
"3378",2019-04-01,"ANNEE 2019",9353.93,31.02884
"3379",2019-04-02,"ANNEE 2019",10018.44,32.220886
"3380",2019-04-03,"ANNEE 2019",9556.97,32.070282
"3381",2019-04-04,"ANNEE 2019",9499.09,32.511383
"3382",2019-04-05,"ANNEE 2019",9153.31,31.840637
"3383",2019-04-06,"ANNEE 2019",8890.04,31.62616
"3384",2019-04-07,"ANNEE 2019",8072.27,30.78894
"3385",2019-04-08,"ANNEE 2019",8819.1,30.747803
"3386",2019-04-09,"ANNEE 2019",9659.59,31.682495
"3387",2019-04-10,"ANNEE 2019",9860.42,31.672516
"3388",2019-04-11,"ANNEE 2019",9252.84,30.200165
"3389",2019-04-12,"ANNEE 2019",9348.919,31.105164
"3390",2019-04-13,"ANNEE 2019",8680.362,29.84497
"3391",2019-04-14,"ANNEE 2019",8012.151,29.78592
"3392",2019-04-15,"ANNEE 2019",8766.966,29.835419
"3393",2019-04-16,"ANNEE 2019",8757.44,31.274506
"3394",2019-04-17,"ANNEE 2019",9684.38,31.199707
"3395",2019-04-18,"ANNEE 2019",9579.69,32.076202
"3396",2019-04-19,"ANNEE 2019",8592.57,31.342651
"3397",2019-04-20,"ANNEE 2019",8525.2,31.513763
"3398",2019-04-21,"ANNEE 2019",8341.72,31.937714
"3399",2019-04-22,"ANNEE 2019",8539.73,31.611633
"3400",2019-04-23,"ANNEE 2019",9075.44,27.176514
"3401",2019-04-24,"ANNEE 2019",9406.555,28.808044
"3402",2019-04-25,"ANNEE 2019",9405.82,30.809875
"3403",2019-04-26,"ANNEE 2019",9403.624,30.633942
"3404",2019-04-27,"ANNEE 2019",8676.095,30.753357
"3405",2019-04-28,"ANNEE 2019",8490.088,30.52893
"3406",2019-04-29,"ANNEE 2019",9618.87,30.102478
"3407",2019-04-30,"ANNEE 2019",11158.93,29.844635
"3408",2019-05-01,"ANNEE 2019",8618,29.823425
"3409",2019-05-02,"ANNEE 2019",9269.39,29.85971
"3410",2019-05-03,"ANNEE 2019",9830.98,29.735687
"3411",2019-05-04,"ANNEE 2019",7936.04,28.494873
"3412",2019-05-05,"ANNEE 2019",7391.74,30.369629
"3413",2019-05-06,"ANNEE 2019",9861.91,31.339935
"3414",2019-05-07,"ANNEE 2019",9763.03,30.620514
"3415",2019-05-08,"ANNEE 2019",8715.577,30.375488
"3416",2019-05-09,"ANNEE 2019",8251.86,29.285522
"3417",2019-05-10,"ANNEE 2019",8578.25,30.12207
"3418",2019-05-11,"ANNEE 2019",8031.11,27.551208
"3419",2019-05-12,"ANNEE 2019",7336.91,29.4068
"3420",2019-05-13,"ANNEE 2019",7536.71,28.199982
"3421",2019-05-14,"ANNEE 2019",8289.76,29.246277
"3422",2019-05-15,"ANNEE 2019",8217.7,27.258759
"3423",2019-05-16,"ANNEE 2019",7785.5,27.619965
"3424",2019-05-17,"ANNEE 2019",8334.36,28.87268
"3425",2019-05-18,"ANNEE 2019",8187.64,29.84732
"3426",2019-05-19,"ANNEE 2019",7583,29.802643
"3427",2019-05-20,"ANNEE 2019",7967.16,28.443237
"3428",2019-05-21,"ANNEE 2019",8071.61,27.263031
"3429",2019-05-22,"ANNEE 2019",7835.24,28.863007
"3430",2019-05-23,"ANNEE 2019",9166.94,30.066559
"3431",2019-05-24,"ANNEE 2019",8762.66,28.12085
"3432",2019-05-25,"ANNEE 2019",7524.66,26.88388
"3433",2019-05-26,"ANNEE 2019",7263.35,28.743103
"3434",2019-05-27,"ANNEE 2019",8318.33,28.799896
"3435",2019-05-28,"ANNEE 2019",8540.1,29.085693
"3436",2019-05-29,"ANNEE 2019",8211.15,26.337341
"3437",2019-05-30,"ANNEE 2019",7645.05,27.93872
"3438",2019-05-31,"ANNEE 2019",8202.23,27.6221
"3439",2019-06-01,"ANNEE 2019",7192.624,25.697968
"3440",2019-06-02,"ANNEE 2019",7480.75,27.109344
"3441",2019-06-03,"ANNEE 2019",8957.112,28.294403
"3442",2019-06-04,"ANNEE 2019",8616.928,28.608734
"3443",2019-06-05,"ANNEE 2019",8036.673,28.063263
"3444",2019-06-06,"ANNEE 2019",8160.864,27.031342
"3445",2019-06-07,"ANNEE 2019",7639.564,25.032959
"3446",2019-06-08,"ANNEE 2019",7828.625,26.977814
"3447",2019-06-09,"ANNEE 2019",7361.73,25.948425
"3448",2019-06-10,"ANNEE 2019",7565.89,26.629608
"3449",2019-06-11,"ANNEE 2019",8423.199,27.227905
"3450",2019-06-12,"ANNEE 2019",8614.185,27.5755
"3451",2019-06-13,"ANNEE 2019",8371.99,26.976624
"3452",2019-06-14,"ANNEE 2019",8204.565,26.254608
"3453",2019-06-15,"ANNEE 2019",7361.263,27.106567
"3454",2019-06-16,"ANNEE 2019",7113.31,28.414307
"3455",2019-06-17,"ANNEE 2019",8455.544,27.899017
"3456",2019-06-18,"ANNEE 2019",8615.43,28.789734
"3457",2019-06-19,"ANNEE 2019",8358.69,28.455109
"3458",2019-06-20,"ANNEE 2019",7718.39,28.345459
"3459",2019-06-21,"ANNEE 2019",7942.08,27.679474
"3460",2019-06-22,"ANNEE 2019",7416.88,26.957458
"3461",2019-06-23,"ANNEE 2019",7053.161,27.499481
"3462",2019-06-24,"ANNEE 2019",7751.66,26.552094
"3463",2019-06-25,"ANNEE 2019",5541.5,25.39328
"3464",2019-06-26,"ANNEE 2019",7726.34,26.023682
"3465",2019-06-27,"ANNEE 2019",7350.357,26.937927
"3466",2019-06-28,"ANNEE 2019",7589.52,26.666504
"3467",2019-06-29,"ANNEE 2019",7444.352,26.593353
"3468",2019-06-30,"ANNEE 2019",7223.644,27.706299
"3469",2019-07-01,"ANNEE 2019",8218.676,27.373352
"3470",2019-07-02,"ANNEE 2019",8312.161,26.407013
"3471",2019-07-03,"ANNEE 2019",8617.25,27.523682
"3472",2019-07-04,"ANNEE 2019",8299.72,25.522034
"3473",2019-07-05,"ANNEE 2019",8460.91,25.490479
"3474",2019-07-06,"ANNEE 2019",7838.81,26.196533
"3475",2019-07-07,"ANNEE 2019",7429.653,27.34439
"3476",2019-07-08,"ANNEE 2019",8165.237,25.475739
"3477",2019-07-09,"ANNEE 2019",8229.997,24.913544
"3478",2019-07-10,"ANNEE 2019",8310.783,26.246399
"3479",2019-07-11,"ANNEE 2019",8066.98,25.496185
"3480",2019-07-12,"ANNEE 2019",7636.16,25.76477
"3481",2019-07-13,"ANNEE 2019",7474.14,26.069519
"3482",2019-07-14,"ANNEE 2019",7499.05,26.893646
"3483",2019-07-15,"ANNEE 2019",7456.21,25.339935
"3484",2019-07-16,"ANNEE 2019",7846.07,25.39743
"3485",2019-07-17,"ANNEE 2019",8255.86,26.6539
"3486",2019-07-18,"ANNEE 2019",8005,25.006409
"3487",2019-07-19,"ANNEE 2019",7806.5,24.803375
"3488",2019-07-20,"ANNEE 2019",7087.65,24.89502
"3489",2019-07-21,"ANNEE 2019",6914.92,25.804321
"3490",2019-07-22,"ANNEE 2019",8006.49,26.08548
"3491",2019-07-23,"ANNEE 2019",8089.54,25.108368
"3492",2019-07-24,"ANNEE 2019",8138.49,25.88501
"3493",2019-07-25,"ANNEE 2019",8385.46,26.20465
"3494",2019-07-26,"ANNEE 2019",7999.78,25.552094
"3495",2019-07-27,"ANNEE 2019",7596.69,27.011658
"3496",2019-07-28,"ANNEE 2019",7125.405,25.990692
"3497",2019-07-29,"ANNEE 2019",7646.67,25.576996
"3498",2019-07-30,"ANNEE 2019",7983.4,25.907684
"3499",2019-07-31,"ANNEE 2019",8444.68,26.391571
"3500",2019-08-01,"ANNEE 2019",7803.13,25.7818
"3501",2019-08-02,"ANNEE 2019",7934.75,25.03891
"3502",2019-08-03,"ANNEE 2019",7254.15,25.335266
"3503",2019-08-04,"ANNEE 2019",6471.58,26.03949
"3504",2019-08-05,"ANNEE 2019",6506.16,25.071655
"3505",2019-08-06,"ANNEE 2019",7618.77,25.797699
"3506",2019-08-07,"ANNEE 2019",7976.36,25.931366
"3507",2019-08-08,"ANNEE 2019",8269.14,25.715881
"3508",2019-08-09,"ANNEE 2019",7832.66,25.643127
"3509",2019-08-10,"ANNEE 2019",7480.53,25.288666
"3510",2019-08-11,"ANNEE 2019",6863.37,26.002289
"3511",2019-08-12,"ANNEE 2019",8032.33,26.249512
"3512",2019-08-13,"ANNEE 2019",7910.98,25.900818
"3513",2019-08-14,"ANNEE 2019",7990.9,26.017578
"3514",2019-08-15,"ANNEE 2019",7508.25,26.323761
"3515",2019-08-16,"ANNEE 2019",7950.11,25.363434
"3516",2019-08-17,"ANNEE 2019",7329.29,25.562775
"3517",2019-08-18,"ANNEE 2019",7263.55,25.787659
"3518",2019-08-19,"ANNEE 2019",8527.14,24.63684
"3519",2019-08-20,"ANNEE 2019",8168.6,25.147614
